wave, supergroup,trend,label, mortRate, logmortRate, smokeRate,logSmokeRate, wealth, logwealth, count, logcount,ageAve,logageAve
2,45,1,agecat1;3.0,0.013157894736842105,-4.330733340286331,0.17391304347826086,-1.749199854809259,12679.659574468085,9.447754380191393,76,4.330733340286331,60.733333333333334,4.106492696157749,
2,46,1,agecat1;3.0,0.01,-4.605170185988091,0.34285714285714286,-1.0704414117014134,5996.338235294118,8.698904267787286,100,4.605170185988092,64.65656565656566,4.169089657007413,
2,47,1,agecat1;3.0,0.015151515151515152,-4.189654742026425,0.20930232558139536,-1.563975538357343,8010.7555555555555,8.98854036215021,66,4.189654742026425,64.4,4.165113633110308,
3,0,2,agecat5;2.0,0.004807692307692308,-5.337538079701318,0.288,-1.2447947988461912,13173.429629629629,9.485957173108497,208,5.337538079701318,59.47826086956522,4.085610882253346,
3,1,2,agecat5;2.0,0.021739130434782608,-3.828641396489095,0.08333333333333333,-2.4849066497880004,18290.435096153848,9.81413352984739,46,3.828641396489095,74.37777777777778,4.309157211441007,
3,2,2,agecat5;2.0,0.002617801047120419,-5.945420608606575,0.38565022421524664,-0.9528244752066111,15168.987932180851,9.627008355033366,382,5.945420608606575,56.53018372703412,4.034774720762125,
3,3,2,agecat5;2.0,0.002898550724637681,-5.84354441703136,0.14361702127659576,-1.94060509682562,32593.03254599883,10.391853818929373,345,5.84354441703136,70.48837209302326,4.255447761364241,
3,4,2,agecat5;2.0,0.0041841004184100415,-5.476463551931511,0.18032786885245902,-1.7129785913749407,9814.960108741554,9.191663042386617,239,5.476463551931511,74.44117647058823,4.310009235928963,
3,5,2,agecat5;2.0,0.003367003367003367,-5.6937321388027,0.2073732718894009,-1.5732348637701399,12955.984577922078,9.469313089947974,297,5.6937321388027,79.19594594594595,4.371925109959065,
3,6,2,agecat5;2.0,0.005555555555555556,-5.19295685089021,0.17307692307692307,-1.754019141245208,7374.022727272727,8.905718660871349,180,5.19295685089021,85.83240223463687,4.45239658362504,
3,7,2,agecat5;2.0,0.003257328990228013,-5.726847747587197,0.44,-0.8209805520698302,10053.378674958882,9.215664043552254,307,5.726847747587197,56.568627450980394,4.035454546217874,
3,8,2,agecat5;2.0,0.0056179775280898875,-5.181783550292085,0.2966101694915254,-1.2153365629762511,10644.36863040924,9.272786264193225,178,5.181783550292085,74.48587570621469,4.310609519575424,
3,9,2,agecat5;2.0,0.029411764705882353,-3.5263605246161616,0.15384615384615385,-1.8718021769015913,21568.153846153848,9.978973146761234,34,3.5263605246161616,85.60606060606061,4.449756082114061,
3,10,2,agecat5;2.0,0.0035842293906810036,-5.631211781821365,0.16111111111111112,-1.8256610209037363,23292.30264862805,10.055878226545445,279,5.631211781821365,74.48561151079137,4.3106059726493875,
3,11,2,agecat5;2.0,0.003205128205128205,-5.7430031878094825,0.22435897435897437,-1.4945079457601234,13903.873913770054,9.539922779121856,312,5.7430031878094825,70.51446945337621,4.2558179292327,
3,12,2,agecat5;2.0,0.001834862385321101,-6.300785794663244,0.24050632911392406,-1.425008873300581,19524.93227028918,9.879447505830637,545,6.300785794663244,56.501838235294116,4.034273172761088,
3,13,2,agecat5;2.0,0.004273504273504274,-5.455321115357702,0.08176100628930817,-2.503954844758695,18352.368715083798,9.817513930442598,234,5.455321115357702,85.83690987124463,4.452449098970427,
3,14,2,agecat5;2.0,0.003257328990228013,-5.726847747587197,0.23626373626373626,-1.442806571383233,26649.43820665829,10.190523348946215,307,5.726847747587197,59.51960784313726,4.086305801846163,
3,15,2,agecat5;2.0,0.004273504273504274,-5.455321115357702,0.3375796178343949,-1.0859538917961862,10305.860026041666,9.240467947002967,234,5.455321115357702,66.3519313304721,4.194972868575713,
3,16,2,agecat5;2.0,0.00423728813559322,-5.4638318050256105,0.3780487804878049,-0.9727320427791069,6132.054752604166,8.721285168947954,236,5.4638318050256105,62.374468085106386,4.133156026341637,
3,17,2,agecat5;2.0,0.010101010101010102,-4.59511985013459,0.38461538461538464,-0.9555114450274363,12601.83950888144,9.441598075052031,99,4.59511985013459,70.43877551020408,4.254743900032904,
3,18,2,agecat5;2.0,0.0051813471502590676,-5.262690188904886,0.34814814814814815,-1.0551271767283708,7390.246376811594,8.907916352603232,193,5.262690188904886,59.447916666666664,4.085100579068872,
3,19,2,agecat5;2.0,0.0043859649122807015,-5.429345628954441,0.31333333333333335,-1.160487692386197,8910.416666666666,9.094976283307108,228,5.429345628954441,70.52422907488987,4.255956325596692,
3,20,2,agecat5;2.0,0.013513513513513514,-4.304065093204169,0.09433962264150944,-2.3608540011180215,43368.823958333334,10.67749611998339,74,4.30406509320417,79.26027397260275,4.372737044387689,
3,21,2,agecat5;2.0,0.003076923076923077,-5.783825182329737,0.23786407766990292,-1.4360558706789543,28155.53615470852,10.245499280473432,325,5.783825182329737,66.5679012345679,4.198222497919704,
3,22,2,agecat5;2.0,0.0035087719298245615,-5.652489180268651,0.23444976076555024,-1.4505139538541845,7639.047979418136,8.941028264372289,285,5.652489180268651,70.45774647887323,4.255013189416573,
3,23,2,agecat5;2.0,0.004830917874396135,-5.332718793265369,0.22535211267605634,-1.490091154801534,5913.651875,8.685018834121163,207,5.332718793265369,79.16019417475728,4.371473573671696,
3,24,2,agecat5;2.0,0.009259259259259259,-4.68213122712422,0.48717948717948717,-0.719122666963206,3871.6992508737662,8.26144877256825,108,4.68213122712422,56.4392523364486,4.033164879845995,
3,25,2,agecat5;2.0,0.003067484662576687,-5.786897381366708,0.13917525773195877,-1.972021293058999,15407.612903225807,9.64261701061911,326,5.786897381366708,79.23692307692308,4.3724423906489065,
3,26,2,agecat5;2.0,0.003067484662576687,-5.786897381366708,0.10091743119266056,-2.2934526094307732,19732.802469135804,9.890037629940222,326,5.786897381366708,79.36,4.373994462976618,
3,27,2,agecat5;2.0,0.0033444816053511705,-5.700443573390687,0.19393939393939394,-1.640209571100854,12809.72428037266,9.457959870878707,299,5.700443573390687,66.54362416107382,4.197857735008437,
3,28,2,agecat5;2.0,0.004166666666666667,-5.480638923341991,0.29347826086956524,-1.2259517110447111,10635.83606557377,9.271984339078816,240,5.480638923341991,66.3723849372385,4.195281080476945,
3,29,2,agecat5;2.0,0.0034129692832764505,-5.680172609017068,0.325,-1.1239300966523995,10577.566985645934,9.266490715417085,293,5.680172609017068,62.3458904109589,4.132697758341252,
3,30,2,agecat5;2.0,0.0037174721189591076,-5.594711379601839,0.17763157894736842,-1.7280436548419473,18258.69468264608,9.81239666652511,269,5.594711379601839,74.46268656716418,4.310298148470071,
