wave, supergroup,trend,label, mortRate, logmortRate, smokeRate,logSmokeRate, wealth, logwealth, count, logcount,ageAve,logageAve
3,88,2,agecat5;2;2.0,0.023809524,-3.737669618,0.473684211,-0.747214402,44259.85185,10.69783327,42,4.306052475,67.31907738,4.350394653
3,89,2,agecat5;2;2.0,0.115384615,-2.159484249,0.166666667,-1.791759469,18086.27273,9.802908517,26,4.222856602,79.65093387,4.448133194
3,90,2,agecat5;2;2.0,0.066666667,-2.708050201,0.125,-2.079441542,178927.8,12.09473765,15,3.572434113,66.63342097,4.602156452
3,91,2,agecat5;2;2.0,0.019230769,-3.951243719,0.178571429,-1.722766598,183920.6299,12.12225958,52,4.338457934,66.6915402,4.685419985
3,92,2,agecat5;2;2.0,0.0625,-2.772588722,0.375,-0.980829253,249361.3203,12.42665821,16,3.513165905,56.95765741,4.125971818
3,93,2,agecat5;2;2.0,0.107142857,-2.233592222,0.352941176,-1.041453875,27616.33333,10.22616266,28,3.719249804,67.25480881,4.386838357
3,94,2,agecat5;2;2.0,0.166666667,-1.791759469,0.333333333,-1.098612289,770500,13.55479493,6,2.135571031,87.70391445,5.149065717
3,95,2,agecat5;2;2.0,0.125,-2.079441542,0.2,-1.609437912,205349.3333,12.23246787,8,2.172211817,75.25316827,4.704393738
4,0,3,agecat6;1;4.0,0.005813953,-5.147494477,0.223880597,-1.496642418,87200.94393,11.37597043,172,5.401815667,62.22987152,4.832811917
4,1,3,agecat6;1;4.0,0.051282051,-2.970414466,0.133333333,-2.014903021,150012.4,11.91847324,39,4.283698269,77.0080929,5.248867467
4,2,3,agecat6;1;4.0,0.00952381,-4.65396035,0.347457627,-1.057112558,82828.69051,11.32452978,315,6.077920944,59.47519299,4.904318183
4,3,3,agecat6;1;4.0,0.023809524,-3.737669618,0.109090909,-2.215573716,84598.32258,11.34566972,168,5.854475915,72.7452607,5.195713173
4,4,3,agecat6;1;4.0,0.049751244,-3.000719815,0.188405797,-1.669157147,31260.54596,10.35011207,201,6.082498822,77.17935707,4.782021463
4,5,3,agecat6;1;4.0,0.048245614,-3.031450356,0.126436782,-2.068012846,36425.28283,10.5030184,228,6.228561741,82.06342245,4.404568056
4,6,3,agecat6;1;4.0,0.071428571,-2.63905733,0.045454545,-3.091042453,13220.87179,9.489552056,140,5.403173703,88.45664332,5.324458335
4,7,3,agecat6;1;4.0,0.014285714,-4.248495242,0.5,-0.693147181,45036.61111,10.71523102,70,4.435298552,58.590063,4.885567475
4,8,3,agecat6;1;4.0,0.004166667,-5.480638923,0.304347826,-1.189584067,35606.24923,10.48027644,240,5.868765488,59.37084834,4.37263567
4,9,3,agecat6;1;4.0,0.037383178,-3.286534473,0.310344828,-1.170071253,36668.5,10.50967335,107,5.45535244,76.86057415,4.879868779
4,10,3,agecat6;1;4.0,0.121212121,-2.1102132,0.153846154,-1.871802177,135810.8824,11.81901863,33,3.954128743,88.30095209,4.987770762
4,11,3,agecat6;1;4.0,0.031055901,-3.471966453,0.053333333,-2.931193752,117803.0957,11.67676983,161,5.186348157,76.85112155,5.268903728
4,12,3,agecat6;1;4.0,0.019011407,-3.96271612,0.181818182,-1.704748092,63037.26763,11.05148138,263,6.366531202,73.19403826,5.280192433
4,13,3,agecat6;1;4.0,0.003610108,-5.624017506,0.163934426,-1.808288771,103671.5237,11.54898275,277,5.855495111,59.29652199,4.236041996
4,14,3,agecat6;1;4.0,0.028571429,-3.555348061,0.243243243,-1.413693335,130345.7755,11.77794601,70,4.734159909,58.78993854,4.670035904
4,15,3,agecat6;1;4.0,0.091549296,-2.3908777,0.035714286,-3.33220451,121751.1129,11.70973418,142,5.249342142,87.87025951,4.845214789
4,16,3,agecat6;1;4.0,0.00621118,-5.081404365,0.209677419,-1.562185028,170622.3226,12.04720775,161,5.940377317,61.61710786,4.748742319
4,17,3,agecat6;1;4.0,0.033783784,-3.387774361,0.384615385,-0.955511445,48591.75,10.79120904,148,5.605963488,68.48835581,5.124339672
4,18,3,agecat6;1;4.0,0.01863354,-3.982792076,0.268656716,-1.314320861,44179.91358,10.69602552,161,5.981825969,65.23418026,4.730795564
4,19,3,agecat6;1;4.0,0.026666667,-3.624340933,0.291666667,-1.232143681,23674.07143,10.0721357,75,4.401409213,73.08987646,4.293147627
4,20,3,agecat6;1;4.0,0.010810811,-4.527208645,0.111111111,-2.197224577,106408.2404,11.5750383,185,5.483908014,73.08731102,5.250768504
4,21,3,agecat6;1;4.0,0.013513514,-4.304065093,0.333333333,-1.098612289,58547.01395,10.97758537,148,5.801376276,61.90734458,4.227114821
4,22,3,agecat6;1;4.0,0.016260163,-4.119037175,0.275,-1.290984181,32483.64615,10.38849205,123,5.148792255,73.45944164,4.744159379
4,23,3,agecat6;1;4.0,0.058823529,-2.833213344,0.08,-2.525728644,98718.58621,11.50002852,68,4.671935161,81.2797389,5.318280886
4,24,3,agecat6;1;4.0,0.035714286,-3.33220451,0.333333333,-1.098612289,65971.10714,11.09697215,56,4.321960017,72.32741382,4.419093573
4,25,3,agecat6;1;4.0,0.058823529,-2.833213344,0.461538462,-0.773189888,14830.07692,9.604412622,34,3.802294596,73.08631734,5.005520301
4,26,3,agecat6;1;4.0,0.01754386,-4.043051268,0.235294118,-1.446918983,175847.8045,12.07737415,171,5.680215084,68.54299487,4.425917465
4,27,3,agecat6;1;4.0,0.050420168,-2.987364024,0.103448276,-2.268683541,66500.16981,11.10495978,119,5.525947434,88.32543735,4.967624056
4,28,3,agecat6;1;4.0,0.013452915,-4.308559483,0.155555556,-1.860752341,38042.03249,10.54644695,223,5.784324156,73.290017,5.055304464
4,29,3,agecat6;1;4.0,0.043010753,-3.146305132,0.060606061,-2.803360381,17771.81081,9.785368819,93,5.497436855,81.67089149,4.943659234
4,30,3,agecat6;1;4.0,0.012345679,-4.394449155,0.46875,-0.757685702,43495.45,10.68041161,81,4.785751916,58.96289683,4.092687188
4,31,3,agecat6;1;4.0,0.013986014,-4.26969745,0.2,-1.609437912,24037.9375,10.08738859,143,5.029469471,81.43069036,4.707243687
4,32,3,agecat6;1;4.0,0.021505376,-3.839452313,0.235294118,-1.446918983,57430.95313,10.95833869,93,4.778120575,68.51759183,4.246094119
4,33,3,agecat6;1;4.0,0.013559322,-4.300680995,0.141304348,-1.95683922,39257.57016,10.57789957,295,5.948942149,81.64058936,4.72369183
4,34,3,agecat6;1;4.0,0.020833333,-3.871201011,0.075,-2.590267165,99931.50854,11.51224032,192,6.053016311,82.11308686,4.545510375
4,35,3,agecat6;1;4.0,0.036363636,-3.314186005,0.214285714,-1.540445041,63862.46247,11.06448703,55,4.473756216,69.42056698,4.615320181
4,36,3,agecat6;1;4.0,0.007936508,-4.836281907,0.136363636,-1.992430165,79178.48666,11.27945991,252,6.430697677,68.99228196,4.574449321
4,37,3,agecat6;1;4.0,0.024390244,-3.713572067,0.29787234,-1.211090272,37702.0264,10.53746912,205,5.707787213,68.45534362,4.489127685
4,38,3,agecat6;1;4.0,0.022522523,-3.793239469,0.238636364,-1.432814377,66141.69628,11.09955463,222,5.691908792,65.28605244,4.208768931
4,39,3,agecat6;1;4.0,0.031746032,-3.449987546,0.121212121,-2.1102132,90673.95198,11.41502541,63,5.086986434,77.41215534,4.954214558
4,40,3,agecat6;1;4.0,0.024390244,-3.713572067,0.409090909,-0.893817876,31857,10.36901242,41,4.276751454,65.12694604,4.175578302
4,41,3,agecat6;1;4.0,0.037037037,-3.295836866,0.154929577,-1.864784604,64326.04688,11.07171991,216,6.262885165,77.23921603,4.575289597
4,42,3,agecat6;1;4.0,0.012244898,-4.402645922,0.083333333,-2.48490665,118890.8655,11.68596126,245,6.50062734,65.20411611,5.165404202
4,43,3,agecat6;1;4.0,0.05,-2.995732274,0.352941176,-1.041453875,16717.84615,9.72423206,60,4.747381245,64.22815327,4.776551336
4,44,3,agecat6;1;4.0,0.003484321,-5.659482216,0.230769231,-1.466337069,87191.24801,11.37585924,287,5.951726007,64.79617463,5.115042662
4,45,3,agecat6;1;4.0,0.003649635,-5.613128106,0.311926606,-1.164987358,110963.6483,11.61695793,274,6.132155512,58.71085689,4.593389572
4,46,3,agecat6;1;4.0,0.076655052,-2.568439762,0.057142857,-2.862200881,36830.12281,10.51407134,287,6.260888836,88.7589826,4.598400213
4,47,3,agecat6;1;4.0,0.089552239,-2.41293315,0.1875,-1.673976434,29804.625,10.30241886,67,4.397418941,88.68590571,4.892858759
4,48,3,agecat6;1;4.0,0.034482759,-3.36729583,0.357142857,-1.029619417,23075.28205,10.04651728,87,5.301365526,76.73002281,5.013833751
4,49,3,agecat6;1;4.0,0.036585366,-3.308106959,0.125,-2.079441542,57431.47619,10.9583478,82,4.467021533,76.76435475,5.244656291
4,50,3,agecat6;1;4.0,0.010989011,-4.510859507,0.258064516,-1.354545663,41896.54286,10.64295859,91,5.358430914,62.43178651,4.907442409
4,51,3,agecat6;1;4.0,0.022727273,-3.784189634,0.1,-2.302585093,172544.0625,12.05840792,44,4.184334628,72.26411194,5.273445952
4,52,3,agecat6;1;4.0,0.025641026,-3.663561646,0.117647059,-2.140066163,42050.19161,10.64661922,39,4.082931395,61.96079168,4.942344329
4,53,3,agecat6;1;4.0,0.015384615,-4.17438727,0.2,-1.609437912,107757.0244,11.5876342,65,5.081284815,58.89390853,4.29270935
4,54,3,agecat6;1;4.0,0.018181818,-4.007333185,0.181818182,-1.704748092,119807.7594,11.69364373,220,5.6100649,64.88067358,4.206541734
4,55,3,agecat6;1;4.0,0.063157895,-2.762117422,0.259259259,-1.349926717,17072.92157,9.745248953,95,4.639561933,81.34928595,4.613185567
4,56,3,agecat6;1;4.0,0.023809524,-3.737669618,0.15,-1.897119985,209503.92,12.25249773,42,4.507485361,61.72273633,4.951947052
4,57,3,agecat6;1;4.0,0.106666667,-2.238046572,0.068965517,-2.674148649,37726.13793,10.53810845,150,5.560866977,87.70682518,5.10602399
4,58,3,agecat6;1;4.0,0.012345679,-4.394449155,0.324324324,-1.126011263,24479.13953,10.10557659,81,5.123901141,64.84671372,4.286446047
4,59,3,agecat6;1;4.0,0.028571429,-3.555348061,0.538461538,-0.619039208,35929.31684,10.48930887,35,4.253051187,61.8417864,4.963516866
4,60,3,agecat6;1;4.0,0.017857143,-4.025351691,0.260869565,-1.343734747,38273.07639,10.55250196,112,5.587258057,73.01003401,4.525406188
4,61,3,agecat6;1;4.0,0.011904762,-4.430816799,0.222222222,-1.504077397,48786.4,10.79520686,84,5.360499848,65.06910716,4.984367537
4,62,3,agecat6;1;4.0,0.069444444,-2.667228207,0.272727273,-1.299282984,11258.81818,9.328906939,72,5.162843701,81.42542571,4.495448879
4,63,3,agecat6;1;4.0,0.012345679,-4.394449155,0.215189873,-1.536234508,122843.4369,11.71866595,162,6.07497644,69.03684599,4.704360825
4,64,3,agecat6;1;4.0,0.138461538,-1.977162693,0.181818182,-1.704748092,21130.27273,9.958462018,65,4.638699394,88.07709271,4.809230459
4,65,3,agecat6;1;4.0,0.039473684,-3.232121052,0.24137931,-1.421385681,72578.36121,11.1924221,76,5.229929459,73.18000693,4.285610297
4,66,3,agecat6;1;4.0,0.011428571,-4.471638793,0.421875,-0.863046217,35897.16071,10.48841348,175,5.782828443,59.50968364,4.291701784
4,67,3,agecat6;1;4.0,0.03125,-3.465735903,0.126984127,-2.063693185,58475.04167,10.9763553,160,6.049048125,81.44988238,5.230234716
4,68,3,agecat6;1;4.0,0.072727273,-2.621038824,0.263157895,-1.335001067,23778.26087,10.07652703,55,4.457880669,76.66789567,4.46599226
4,69,3,agecat6;1;4.0,0.071428571,-2.63905733,0.571428571,-0.559615788,156147.5455,11.95855664,14,3.123813807,62.14548574,4.575113832
4,70,3,agecat6;1;4.0,0.044776119,-3.106080331,0.177777778,-1.727220948,82569.45122,11.32139505,134,5.884920064,76.81204152,5.063867661
4,71,3,agecat6;1;4.0,0.01986755,-3.918667548,0.217391304,-1.526056303,143750.9947,11.87583788,151,5.457626516,62.42624593,4.149458288
4,72,3,agecat6;1;4.0,0.023809524,-3.737669618,0.421052632,-0.864997437,31054.88235,10.34351132,42,4.235455303,61.62719084,4.741761683
4,73,3,agecat6;1;4.0,0.015873016,-4.143134726,0.111111111,-2.197224577,220301.8968,12.30275414,63,4.39198085,65.21511864,4.397442512
4,74,3,agecat6;1;4.0,0.103448276,-2.268683541,0.076923077,-2.564949357,16210.52632,9.693416083,58,4.287584094,87.98643639,4.529401186
4,75,3,agecat6;1;4.0,0.074074074,-2.602689685,0.083333333,-2.48490665,13412.86667,9.503969724,54,4.46653892,87.75615436,5.154153121
4,76,3,agecat6;1;4.0,0.020833333,-3.871201011,0.333333333,-1.098612289,59562.06901,10.99477422,48,4.084279303,61.947243,4.994252617
4,77,3,agecat6;1;4.0,0.041666667,-3.17805383,0.375,-0.980829253,29537.5,10.29341592,24,3.604115652,76.33482567,5.275812124
4,78,3,agecat6;1;4.0,0.017857143,-4.025351691,0.192307692,-1.648658626,99142.146,11.50430992,56,4.548377402,65.21719327,5.127457324
4,79,3,agecat6;1;4.0,0.071428571,-2.63905733,0.333333333,-1.098612289,133304.9091,11.80039433,14,2.674209697,65.58430783,5.07783596
4,80,3,agecat6;1;4.0,0.076923077,-2.564949357,0.2,-1.609437912,112469.8571,11.63044053,13,2.706607571,81.52311645,4.801815365
4,81,3,agecat6;1;4.0,0.023529412,-3.749504076,0.285714286,-1.252762968,52895.83333,10.87607985,85,5.308237556,58.94575791,4.149976945
4,82,3,agecat6;1;4.0,0.142857143,-1.945910149,0.375,-0.980829253,11950.125,9.388497018,21,3.100720002,62.03383627,4.439287375
4,83,3,agecat6;1;4.0,0.01369863,-4.290459441,0.260869565,-1.343734747,13480.5,9.508999476,73,5.12041668,69.39189552,5.149672247
4,84,3,agecat6;1;4.0,0.071428571,-2.63905733,0.307692308,-1.178654996,48125,10.78155707,28,3.898525738,59.03103799,4.650394524
4,85,3,agecat6;1;4.0,0.090909091,-2.397895273,0.111111111,-2.197224577,8526.666667,9.050953786,22,3.526396591,88.8193686,5.203157014
4,86,3,agecat6;1;4.0,0.06779661,-2.691243083,0.130434783,-2.036881927,79984.88889,11.28959301,59,5.069505768,81.85249911,5.257372299
4,87,3,agecat6;1;4.0,0.111111111,-2.197224577,0.5,-0.693147181,273488.25,12.51901394,9,2.957187211,72.95349399,4.863266838
4,88,3,agecat6;1;4.0,0.023809524,-3.737669618,0.466666667,-0.762140052,44342.52174,10.69969935,42,4.004627468,68.73574021,4.395990112
4,89,3,agecat6;1;4.0,0.038461538,-3.258096538,0.272727273,-1.299282984,31274.54545,10.3505598,26,3.913662165,81.08815079,4.630556611
4,90,3,agecat6;1;4.0,0.066666667,-2.708050201,0.142857143,-1.945910149,146965.5556,11.89795352,15,3.452888514,68.78870143,5.049517931
4,91,3,agecat6;1;4.0,0.019230769,-3.951243719,0.208333333,-1.568615918,336963.8802,12.72773102,52,4.465301678,68.66816764,4.457894307
4,92,3,agecat6;1;4.0,0.0625,-2.772588722,0.333333333,-1.098612289,175090.1,12.07305598,16,3.527535911,59.38450975,4.264658724
4,93,3,agecat6;1;4.0,0.035714286,-3.33220451,0.357142857,-1.029619417,12631.08333,9.443915986,28,3.922107846,69.09624454,4.868914062
4,94,3,agecat6;1;4.0,0.333333333,-1.098612289,0.333333333,-1.098612289,41000,10.62132735,6,2.082642341,89.84240806,4.726751444
4,95,3,agecat6;1;4.0,0.125,-2.079441542,0.25,-1.386294361,235541.4,12.36964197,8,2.080283517,77.54611641,5.085295549
5,0,4,agecat7;1;4.0,0.011627907,-4.454347296,0.188405797,-1.669157147,102223.4461,11.53491634,172,5.357693211,64.20000821,4.584272471
5,1,4,agecat7;1;4.0,0.025641026,-3.663561646,0.125,-2.079441542,109953.4942,11.60781278,39,3.78830847,78.60984582,4.370396824
5,2,4,agecat7;1;4.0,0.003174603,-5.752572639,0.314516129,-1.156719919,69663.48212,11.15143153,315,6.4358038,61.04739267,4.17834216
5,3,4,agecat7;1;4.0,0.011904762,-4.430816799,0.118644068,-2.131627295,83931.72131,11.33775891,168,5.798548108,75.11963978,4.312829287
5,4,4,agecat7;1;4.0,0.034825871,-3.357394759,0.161290323,-1.824549292,33001.28571,10.4043018,201,5.64658497,79.30440376,4.852285369
5,5,4,agecat7;1;4.0,0.061403509,-2.790288299,0.109589041,-2.211017899,36166.09877,10.49587746,228,6.271093776,83.76545427,4.553609077
5,6,4,agecat7;1;4.0,0.092857143,-2.376693065,0.0625,-2.772588722,24903.39286,10.12275933,140,5.322475746,90.37274894,4.752239831
5,7,4,agecat7;1;4.0,0.028571429,-3.555348061,0.409090909,-0.893817876,55994.375,10.93300652,70,4.929996668,61.21902399,4.305057487
5,8,4,agecat7;1;4.0,0.016666667,-4.094344562,0.274725275,-1.291983682,37546.19774,10.53332739,240,5.729728778,61.32817507,4.83220905
5,9,4,agecat7;1;4.0,0.009345794,-4.672828834,0.225806452,-1.488077055,26382.58537,10.18045943,107,5.391724213,79.54891342,4.793109473
5,10,4,agecat7;1;4.0,0.181818182,-1.704748092,0.222222222,-1.504077397,125793.8,11.74239934,33,3.98969653,90.36861211,4.693389311
5,11,4,agecat7;1;4.0,0.055900621,-2.884179788,0.082191781,-2.498699972,109107.0726,11.600085,161,5.714914405,79.28568544,5.121808877
5,12,4,agecat7;1;4.0,0.003802281,-5.572154032,0.192771084,-1.646251886,54568.47459,10.90721161,263,5.937100606,74.93107913,4.657371733
5,13,4,agecat7;1;4.0,0.018050542,-4.014579594,0.161290323,-1.824549292,132351.8589,11.79321925,277,6.403419113,61.29044765,4.665904292
5,14,4,agecat7;1;4.0,0.014285714,-4.248495242,0.210526316,-1.558144618,68850.37872,11.139691,70,4.264256613,60.58547834,4.153913031
5,15,4,agecat7;1;4.0,0.091549296,-2.3908777,0.021276596,-3.850147602,118699.5686,11.68435095,142,5.015720827,89.89156462,4.57109343
5,16,4,agecat7;1;4.0,0.00621118,-5.081404365,0.208955224,-1.56563529,118306.6532,11.68103529,161,5.853928953,64.0705285,4.568310306
5,17,4,agecat7;1;4.0,0.033783784,-3.387774361,0.306122449,-1.183770097,64722.72,11.07786758,148,5.040017809,71.37384949,4.44062113
5,18,4,agecat7;1;4.0,0.02484472,-3.695110004,0.276923077,-1.284015512,55146.96512,10.91775699,161,5.896943146,66.92051086,4.261707702
5,19,4,agecat7;1;4.0,0.026666667,-3.624340933,0.28,-1.272965676,17831.59259,9.788727028,75,4.409649174,75.10894876,4.683178878
5,20,4,agecat7;1;4.0,0.027027027,-3.610917913,0.075,-2.590267165,112067.2051,11.62685402,185,5.466132163,75.20344903,4.717862287
5,21,4,agecat7;1;4.0,0.013513514,-4.304065093,0.302631579,-1.195239124,65782.22384,11.09410493,148,5.523855674,64.20851805,4.388816714
5,22,4,agecat7;1;4.0,0.024390244,-3.713572067,0.285714286,-1.252762968,31433.91935,10.35564282,123,5.57880613,75.19920035,4.574564889
5,23,4,agecat7;1;4.0,0.029411765,-3.526360525,0.083333333,-2.48490665,112253.8462,11.62851807,68,5.128177147,83.97420947,4.973940778
5,24,4,agecat7;1;4.0,0.017857143,-4.025351691,0.230769231,-1.466337069,64499.56,11.07441368,56,4.075375536,74.35159673,4.523627856
5,25,4,agecat7;1;4.0,0.058823529,-2.833213344,0.428571429,-0.84729786,37143.53846,10.5225451,34,4.209540139,75.537321,5.227123265
5,26,4,agecat7;1;4.0,0.01754386,-4.043051268,0.171052632,-1.765783983,110465.6728,11.6124601,171,5.878367819,71.45239736,5.24722258
5,27,4,agecat7;1;4.0,0.092436975,-2.38122822,0.086956522,-2.442347035,37255,10.52554144,119,5.251174459,90.33024061,4.664936234
5,28,4,agecat7;1;4.0,0.022421525,-3.797733859,0.161290323,-1.824549292,27114.82883,10.20783605,223,6.346970153,74.47693076,4.530217381
5,29,4,agecat7;1;4.0,0.064516129,-2.740840024,0.041666667,-3.17805383,34615.34615,10.45205239,93,5.350623375,83.25771107,5.171618786
5,30,4,agecat7;1;4.0,0.024691358,-3.701301974,0.516129032,-0.661398482,43908.75,10.6898689,81,4.725832102,61.08301004,4.214066476
5,31,4,agecat7;1;4.0,0.062937063,-2.765620053,0.310344828,-1.170071253,17518.66667,9.771022258,143,5.166379054,84.02105823,4.54788409
5,32,4,agecat7;1;4.0,0.021505376,-3.839452313,0.275862069,-1.287854288,39340.93939,10.58002097,93,5.330449506,70.47649927,5.051630773
5,33,4,agecat7;1;4.0,0.044067797,-3.122025999,0.097826087,-2.324564,41882.62667,10.64262638,295,6.137492014,83.25128868,5.17032779
5,34,4,agecat7;1;4.0,0.036458333,-3.311585223,0.08,-2.525728644,94209.26882,11.45327385,192,5.740193303,84.11549145,5.356968426
5,35,4,agecat7;1;4.0,0.018181818,-4.007333185,0.32,-1.139434283,67705.6129,11.12292436,55,4.188945816,70.98991183,5.078556982
5,36,4,agecat7;1;4.0,0.003968254,-5.529429088,0.098901099,-2.313634929,74960.52215,11.22471688,252,6.107250908,70.65421109,5.005952475
5,37,4,agecat7;1;4.0,0.019512195,-3.936715618,0.218390805,-1.521469139,48504.15015,10.78940464,205,6.033483148,70.60323162,4.624900375
5,38,4,agecat7;1;4.0,0.009009009,-4.709530201,0.234042553,-1.452252329,49051.15238,10.80061896,222,6.240115627,67.35479674,4.417407761
5,39,4,agecat7;1;4.0,0.047619048,-3.044522438,0.064516129,-2.740840024,90110.37838,11.40879062,63,4.573610454,79.42929179,4.444821985
5,40,4,agecat7;1;4.0,0.024390244,-3.713572067,0.263157895,-1.335001067,29758.6,10.30087344,41,4.080043907,67.26136353,4.245873203
5,41,4,agecat7;1;4.0,0.041666667,-3.17805383,0.151515152,-1.887069649,60146.25263,11.00453442,216,6.032374492,78.94241007,5.097436863
5,42,4,agecat7;1;4.0,0.008163265,-4.80811103,0.066115702,-2.716349004,145863.2537,11.89042484,245,5.864128649,67.34894755,4.896352914
5,43,4,agecat7;1;4.0,0.016666667,-4.094344562,0.461538462,-0.773189888,41407.5,10.6312173,60,4.793484352,66.36990406,4.918622995
5,44,4,agecat7;1;4.0,0.003484321,-5.659482216,0.178861789,-1.721141902,102915.5053,11.54166359,287,5.739090525,67.17568122,5.118885778
5,45,4,agecat7;1;4.0,0.003649635,-5.613128106,0.256410256,-1.360976553,132807.5005,11.79665599,274,5.674092901,61.16784277,4.516131604
5,46,4,agecat7;1;4.0,0.083623693,-2.481428385,0.016666667,-4.094344562,30203.86364,10.31572513,287,6.472810002,90.04257623,5.42961152
5,47,4,agecat7;1;4.0,0.044776119,-3.106080331,0.142857143,-1.945910149,17109.93333,9.747414471,67,5.048883667,90.81239651,5.283309138
5,48,4,agecat7;1;4.0,0.045977011,-3.079613758,0.4,-0.916290732,18338.03333,9.816732506,87,5.020852357,78.57916463,5.207792316
5,49,4,agecat7;1;4.0,0.036585366,-3.308106959,0.129032258,-2.047692843,28239.28947,10.24846953,82,4.806610579,78.75406809,5.247860219
5,50,4,agecat7;1;4.0,0.010989011,-4.510859507,0.303030303,-1.193922468,51271.02564,10.84488107,91,4.574901424,63.8470829,4.951266965
5,51,4,agecat7;1;4.0,0.022727273,-3.784189634,0.090909091,-2.397895273,149156,11.91274802,44,4.379480438,74.64381904,5.14146267
5,52,4,agecat7;1;4.0,0.051282051,-2.970414466,0.176470588,-1.734601055,50726.03571,10.83419458,39,4.119687758,64.41768825,4.544708372
5,53,4,agecat7;1;4.0,0.015384615,-4.17438727,0.142857143,-1.945910149,127888.8208,11.75891658,65,4.649775203,61.13992019,4.206601494
5,54,4,agecat7;1;4.0,0.004545455,-5.393627546,0.1,-2.302585093,126292.2854,11.74635423,220,6.055285881,67.05564423,4.940978527
5,55,4,agecat7;1;4.0,0.063157895,-2.762117422,0.3,-1.203972804,33552.82927,10.42087647,95,4.607836033,83.67912095,5.252273344
5,56,4,agecat7;1;4.0,0.047619048,-3.044522438,0.181818182,-1.704748092,271810.0299,12.51285868,42,4.478706397,63.76531038,4.353335403
5,57,4,agecat7;1;4.0,0.04,-3.218875825,0.1,-2.302585093,46721.47826,10.75195926,150,5.808010866,90.28160345,4.638819625
5,58,4,agecat7;1;4.0,0.024691358,-3.701301974,0.305555556,-1.185623666,34262.92683,10.4418192,81,4.661575653,66.9625778,4.58692218
5,59,4,agecat7;1;4.0,0.028571429,-3.555348061,0.5,-0.693147181,48012.57143,10.77921816,35,3.565064715,63.56220616,4.228448165
5,60,4,agecat7;1;4.0,0.026785714,-3.619886583,0.217391304,-1.526056303,42225.91111,10.65078932,112,4.793332278,74.51013793,4.373494556
5,61,4,agecat7;1;4.0,0.011904762,-4.430816799,0.205882353,-1.580450376,57157.84589,10.95357195,84,4.766128964,66.37573337,4.560133473
5,62,4,agecat7;1;4.0,0.055555556,-2.890371758,0.210526316,-1.558144618,16287.84,9.698174096,72,4.619141661,83.72832693,5.165926565
5,63,4,agecat7;1;4.0,0.012345679,-4.394449155,0.182926829,-1.698669046,138236.6337,11.83672223,162,5.384063625,70.99072261,5.231070695
5,64,4,agecat7;1;4.0,0.061538462,-2.788092909,0.222222222,-1.504077397,16160.77778,9.690342461,65,4.361875131,90.62882502,5.122463444
5,65,4,agecat7;1;4.0,0.013157895,-4.33073334,0.2,-1.609437912,69373.57895,11.14726137,76,4.709528493,74.99791274,4.634820209
5,66,4,agecat7;1;4.0,0.017142857,-4.066173685,0.338235294,-1.084013489,38511.35802,10.55870849,175,6.027971087,61.09861271,4.259397033
5,67,4,agecat7;1;4.0,0.0375,-3.283414346,0.125,-2.079441542,59796.17391,10.99869696,160,5.56548837,83.84725122,4.973612198
5,68,4,agecat7;1;4.0,0.054545455,-2.908720897,0.25,-1.386294361,14739.18182,9.598264657,55,4.121498302,79.07464835,4.962582025
5,69,4,agecat7;1;4.0,0.142857143,-1.945910149,0.142857143,-1.945910149,174068.9091,12.06720653,14,3.511075272,64.03366368,4.439767672
5,70,4,agecat7;1;4.0,0.037313433,-3.288401888,0.136363636,-1.992430165,50523.85185,10.83020082,134,5.013896125,78.69281058,5.245783226
5,71,4,agecat7;1;4.0,0.006622517,-5.017279837,0.157142857,-1.850599969,129891.3147,11.77445334,151,5.2353421,63.95173452,4.654976309
5,72,4,agecat7;1;4.0,0.047619048,-3.044522438,0.352941176,-1.041453875,55905.66667,10.93142103,42,3.798676466,64.43608616,4.455804483
5,73,4,agecat7;1;4.0,0.015873016,-4.143134726,0.111111111,-2.197224577,215850.7045,12.28234227,63,4.426567667,67.28122561,4.621002044
5,74,4,agecat7;1;4.0,0.051724138,-2.961830722,0.090909091,-2.397895273,17323.94118,9.759844707,58,4.859649978,90.22882308,5.40408078
5,75,4,agecat7;1;4.0,0.074074074,-2.602689685,0.090909091,-2.397895273,36197.25,10.49673843,54,4.792413334,89.85380733,4.580514873
5,76,4,agecat7;1;4.0,0.020833333,-3.871201011,0.347826087,-1.056052674,55168.49749,10.91814737,48,4.130097374,63.66221254,5.037657861
5,77,4,agecat7;1;4.0,0.083333333,-2.48490665,0.333333333,-1.098612289,26813.28571,10.19665278,24,3.685331836,78.55709883,5.225921447
5,78,4,agecat7;1;4.0,0.035714286,-3.33220451,0.148148148,-1.909542505,120322.9589,11.69793473,56,4.138071151,67.14894188,4.68840242
5,79,4,agecat7;1;4.0,0.071428571,-2.63905733,0.333333333,-1.098612289,217025.4,12.28776968,14,3.004492445,67.09315371,4.956176661
5,80,4,agecat7;1;4.0,0.076923077,-2.564949357,0.166666667,-1.791759469,115126.1429,11.6537837,13,3.262775681,84.41424485,5.084649516
5,81,4,agecat7;1;4.0,0.011764706,-4.442651256,0.25,-1.386294361,59320.95371,10.99071787,85,4.923865234,61.08219432,4.830555412
5,82,4,agecat7;1;4.0,0.047619048,-3.044522438,0.428571429,-0.84729786,6173.333333,8.72799422,21,3.234297554,64.24076264,4.569905841
