wave, supergroup,trend,label, mortRate, logmortRate, smokeRate,logSmokeRate, wealth, logwealth, count, logcount,ageAve,logageAve
3,29,2,agecat5;2.0,0.036065573770491806,-3.322416503809041,0.3082706766917293,-1.176777061517446,49800.98044253356,10.815789950420022,305,5.720311776607412,62.348684210526315,4.132742568623918,
3,30,2,agecat5;2.0,0.03237410071942446,-3.4303965363544178,0.1565217391304348,-1.8545603704670852,60238.97710586939,11.006074882015355,278,5.627621113690637,74.46931407942239,4.310387148983511,
3,31,2,agecat5;2.0,0.02,-3.912023005428146,0.32558139534883723,-1.1221427860783038,30425.065217391304,10.32302206139957,100,4.605170185988092,62.313131313131315,4.132172179075049,
3,32,2,agecat5;2.0,0.004310344827586207,-5.44673737166631,0.15207373271889402,-1.8833897920739793,124755.40641070016,11.734110350636227,464,6.139884552226255,62.505399568034555,4.135252946099241,
3,33,2,agecat5;2.0,0.014619883040935672,-4.225372824628505,0.21428571428571427,-1.540445040947149,85378.49200496495,11.354849497998151,342,5.834810737062605,62.354838709677416,4.132841274723185,
3,34,2,agecat5;2.0,0.08235294117647059,-2.496741107435003,0.07339449541284404,-2.6119063405493077,34190.10179640719,10.439691460002626,340,5.8289456176102075,85.8023598820059,4.45204651056796,
3,35,2,agecat5;2.0,0.10227272727272728,-2.280112237141987,0.12121212121212122,-2.1102132003465894,13344.957254464285,9.49889385872104,88,4.477336814478207,86.1264367816092,4.455816411709727,
3,36,2,agecat5;2.0,0.045454545454545456,-3.0910424533583156,0.4090909090909091,-0.8938178760220964,24868.365384615383,10.12135180824475,110,4.700480365792417,74.43119266055047,4.309875110165922,
3,37,2,agecat5;2.0,0.007575757575757576,-4.882801922586371,0.3958333333333333,-0.9267620317414506,48549.653846153844,10.790342343851702,132,4.882801922586371,59.541984732824424,4.086681689476531,
3,38,2,agecat5;2.0,0.019230769230769232,-3.951243718581427,0.09523809523809523,-2.3513752571634776,209804.36585365853,12.253930784325808,52,3.9512437185814275,70.11764705882354,4.250174503569079,
3,39,2,agecat5;2.0,0.0125,-4.382026634673881,0.24390243902439024,-1.410986973710262,117515.89910082547,11.674328914908964,80,4.382026634673881,56.74683544303797,4.038599891688418,
3,40,2,agecat5;2.0,0.05454545454545454,-2.908720896564361,0.2857142857142857,-1.252762968495368,171917.53472222222,12.054770191533624,55,4.007333185232471,59.425925925925924,4.084730594545582,
3,41,2,agecat5;2.0,0.1111111111111111,-2.1972245773362196,0.058823529411764705,-2.833213344056216,24021.493670886077,10.086704278167131,207,5.332718793265369,85.55825242718447,4.449197458890889,
3,42,2,agecat5;2.0,0.01818181818181818,-4.007333185232471,0.45454545454545453,-0.7884573603642702,15743.115017361111,9.664158406924619,55,4.007333185232471,59.44444444444444,4.085042169559787,
3,43,2,agecat5;2.0,0.07216494845360824,-2.62880082944807,0.2647058823529412,-1.329135947279942,14457.53488372093,9.578971002875454,97,4.574710978503383,79.13541666666667,4.371160520035385,
3,44,2,agecat5;2.0,0.007722007722007722,-4.863680881139593,0.3770491803278688,-0.9753796482441617,52113.68292682927,10.861182821414834,259,5.556828061699537,56.68604651162791,4.03752808717844,
3,45,2,agecat5;2.0,0.02631578947368421,-3.6375861597263857,0.16216216216216217,-1.8191584434161694,193933.59285094246,12.175271074553724,76,4.330733340286331,62.733333333333334,4.13889293848317,
3,46,2,agecat5;2.0,0.03,-3.506557897319982,0.21739130434782608,-1.5260563034950494,23989.195652173912,10.085358826808703,100,4.605170185988092,66.65656565656566,4.199553551248831,
3,47,2,agecat5;2.0,0.015151515151515152,-4.189654742026425,0.14285714285714285,-1.9459101490553135,182922.06390625,12.116815460817074,66,4.189654742026425,66.4,4.1956970564823886,
4,0,3,agecat6;4.0,0.004761904761904762,-5.3471075307174685,0.1927710843373494,-1.6462518855568167,80392.49714781746,11.294676131755567,210,5.3471075307174685,61.47846889952153,4.118687014318669,
4,1,3,agecat6;4.0,0.043478260869565216,-3.1354942159291497,0.1111111111111111,-2.1972245773362196,164267.23333333334,12.009249852202712,46,3.828641396489095,76.37777777777778,4.335691787079514,
4,2,3,agecat6;4.0,0.010416666666666666,-4.564348191467836,0.3181818181818182,-1.1451323043030026,91859.08675498444,11.428011016125428,384,5.950642552587727,58.532637075718014,4.0695844974003945,
4,3,3,agecat6;4.0,0.014204545454545454,-4.254193263163997,0.1037037037037037,-2.2662174488231708,95186.53993775934,11.463593823574932,352,5.863631175598097,72.4985754985755,4.283566913372089,
4,4,3,agecat6;4.0,0.050980392156862744,-2.9763141876968895,0.19540229885057472,-1.6326947745983675,29605.809837928184,10.29572589936047,255,5.541263545158426,76.48818897637796,4.337136336447099,
4,5,3,agecat6;4.0,0.049689440993788817,-3.001962823304627,0.1504424778761062,-1.8941744746561244,29845.48,10.303788683569415,322,5.7745515455444085,81.2367601246106,4.3973678556191915,
4,6,3,agecat6;4.0,0.08823529411764706,-2.4277482359480516,0.0625,-2.772588722239781,14960.94,9.61319808377908,204,5.318119993844216,87.82758620689656,4.475375644992983,
4,7,3,agecat6;4.0,0.003236245954692557,-5.733341276897745,0.336283185840708,-1.0898016589859547,37915.725605867345,10.54312122865117,309,5.733341276897746,58.574675324675326,4.070302441479228,
4,8,3,agecat6;4.0,0.031914893617021274,-3.4446824936018943,0.2,-1.6094379124341003,46357.88888888889,10.744146759076212,188,5.236441962829949,76.475935828877,4.336976127018349,
4,9,3,agecat6;4.0,0.13157894736842105,-2.0281482472922856,0.13333333333333333,-2.0149030205422647,130543.61111111111,11.779462634677069,38,3.6375861597263857,87.75675675675676,4.474568859458621,
4,10,3,agecat6;4.0,0.034013605442176874,-3.380994674344636,0.09243697478991597,-2.381228220313159,101387.42045454546,11.526704303809638,294,5.683579767338681,76.46757679180887,4.336866818203176,
4,11,3,agecat6;4.0,0.018867924528301886,-3.970291913552122,0.21,-1.5606477482646683,63465.11922200521,11.058245730367826,318,5.762051382780177,72.52681388012618,4.283956340106656,
4,12,3,agecat6;4.0,0.0018181818181818182,-6.309918278226516,0.23043478260869565,-1.4677873953710736,107225.66846113445,11.58269094355669,550,6.309918278226516,58.510018214936245,4.069197991113312,
4,13,3,agecat6;4.0,0.06923076923076923,-2.670309873119363,0.047619047619047616,-3.044522437723423,96287.6347826087,11.47509518645366,260,5.560681631015528,87.89189189189189,4.476107558023477,
4,14,3,agecat6;4.0,0.00964630225080386,-4.641180623511124,0.2076923076923077,-1.5716975844512533,157452.71140402614,11.966880447111452,311,5.739792912179234,61.52258064516129,4.119404272385885,
4,15,3,agecat6;4.0,0.025,-3.6888794541139363,0.3176470588235294,-1.1468143904859875,51138.639036016946,10.842295635976724,240,5.480638923341991,68.3723849372385,4.224969014120274,
4,16,3,agecat6;4.0,0.012448132780082987,-4.386184644822546,0.2815533980582524,-1.2674331582431617,37348.1935483871,10.528039823886283,241,5.484796933490655,64.375,4.1647253589839,
4,17,3,agecat6;4.0,0.027777777777777776,-3.58351893845611,0.3333333333333333,-1.0986122886681098,20869.878048780487,9.946062156679975,108,4.68213122712422,72.4392523364486,4.2827483118196055,
4,18,3,agecat6;4.0,0.010256410256410256,-4.579852378003801,0.32608695652173914,-1.120591195386885,58776.837740916126,10.981503140310627,195,5.272999558563747,61.44845360824742,4.118198670654674,
4,19,3,agecat6;4.0,0.01282051282051282,-4.356708826689592,0.25882352941176473,-1.3516088031320006,35110.78256302521,10.466263557806856,234,5.455321115357702,72.53218884120172,4.284030447345464,
4,20,3,agecat6;4.0,0.05,-2.995732273553991,0.06896551724137931,-2.6741486494265287,101392.44444444444,11.52675385498083,80,4.382026634673881,81.25316455696202,4.397569768844757,
4,21,3,agecat6;4.0,0.012048192771084338,-4.418840607796598,0.2191780821917808,-1.51787071890861,150689.0493861607,11.922973716985378,332,5.805134968916488,68.58006042296073,4.228001828092431,
4,22,3,agecat6;4.0,0.016778523489932886,-4.087655574071304,0.1694915254237288,-1.7749523509116738,46740.07083333333,10.752357123567382,298,5.697093486505405,72.47474747474747,4.283238190493232,
4,23,3,agecat6;4.0,0.02127659574468085,-3.8501476017100584,0.125,-2.0794415416798357,21742.425742574258,9.987020734145878,235,5.459585514144159,81.18376068376068,4.396715235587347,
4,24,3,agecat6;4.0,0.018518518518518517,-3.9889840465642745,0.4090909090909091,-0.8938178760220964,45231.53125,10.719549716641257,108,4.68213122712422,58.4392523364486,4.067987793105392,
4,25,3,agecat6;4.0,0.019830028328611898,-3.9205579078779835,0.13157894736842105,-2.0281482472922856,45014.83510921139,10.714747383517128,353,5.8664680569332965,81.24431818181819,4.397460888694695,
4,26,3,agecat6;4.0,0.022792022792022793,-3.7813446817860297,0.09154929577464789,-2.390877700139724,80131.40495763371,11.291423128096925,351,5.860786223465865,81.38571428571429,4.399199757431036,
4,27,3,agecat6;4.0,0.00980392156862745,-4.624972813284271,0.14782608695652175,-1.911718784307034,76511.51727203824,11.245196561058389,306,5.723585101952381,68.54754098360655,4.227527533499217,
4,28,3,agecat6;4.0,0.02032520325203252,-3.8958936234982624,0.3148148148148148,-1.1557707025080584,38904.63579601378,10.568868694640134,246,5.5053315359323625,68.36326530612244,4.224835623433743,
4,29,3,agecat6;4.0,0.01639344262295082,-4.110873864173311,0.22764227642276422,-1.4799798451972137,60100.29567592959,11.003770040243802,305,5.720311776607412,64.34868421052632,4.164316486444217,
4,30,3,agecat6;4.0,0.03237410071942446,-3.4303965363544178,0.13592233009708737,-1.9956716586143772,70718.14219674557,11.166457427124069,278,5.627621113690637,76.46931407942239,4.336889537216276,
4,31,3,agecat6;4.0,0.03,-3.506557897319982,0.3684210526315789,-0.9985288301111273,22256.560975609755,10.010392119435512,100,4.605170185988092,64.31313131313131,4.163763829882435,
4,32,3,agecat6;4.0,0.01293103448275862,-4.3481250829982,0.12077294685990338,-2.1138429683971682,119321.43396326013,11.689576256351142,464,6.139884552226255,64.50539956803456,4.16674893453098,
