wave, supergroup,trend,label, mortRate, logmortRate, smokeRate,logSmokeRate, wealth, logwealth, count, logcount,ageAve,logageAve
2,28,1,agecat1;2;3.0,0.02242152466367713,-3.7977338590260183,0.2125984251968504,-1.548350220454262,39020.59722222222,10.571844919601292,223,5.407171771460119,68.47297297297297,4.2264391122717395,
2,29,1,agecat1;2;3.0,0.10752688172043011,-2.2300144001592104,0.125,-2.0794415416798357,23022.63829787234,10.044233284651964,93,4.532599493153256,77.21739130434783,4.346624707622966,
2,30,1,agecat1;2;3.0,0.012345679012345678,-4.394449154672439,0.45454545454545453,-0.7884573603642702,20286.39393939394,9.917705691021467,81,4.394449154672439,54.4125,3.9965939068784158,
2,31,1,agecat1;2;3.0,0.06293706293706294,-2.765620052923688,0.32727272727272727,-1.1169614273363062,13586.66265060241,9.516843903079872,143,4.962844630259907,77.16197183098592,4.345906742804132,
2,32,1,agecat1;2;3.0,0.03225806451612903,-3.4339872044851463,0.2708333333333333,-1.3062516534463542,49608.230769230766,10.811912041874054,93,4.532599493153256,64.32608695652173,4.163965255911115,
2,33,1,agecat1;2;3.0,0.02711864406779661,-3.607533814659984,0.1732283464566929,-1.7531446331002754,43620.84753363229,10.683290469498825,295,5.68697535633982,77.17687074829932,4.346099810435206,
2,34,1,agecat1;2;3.0,0.03125,-3.4657359027997265,0.08196721311475409,-2.501435951739211,92852.24827586208,11.438764780551908,192,5.2574953720277815,77.54450261780104,4.3508519988803425,
2,35,1,agecat1;2;3.0,0.03636363636363636,-3.3141860046725258,0.2,-1.6094379124341003,62573.634146341465,11.044099288596174,55,4.007333185232471,64.77777777777777,4.170962609014273,
2,36,1,agecat1;2;3.0,0.015873015873015872,-4.143134726391533,0.23423423423423423,-1.4514336632908522,59744.25917288557,10.997828384389177,252,5.529429087511423,64.4980079681275,4.166634339109722,
2,37,1,agecat1;2;3.0,0.014634146341463415,-4.2243976904702984,0.3253968253968254,-1.1227098402471702,40825.23809523809,10.617055749915673,205,5.3230099791384085,64.33823529411765,4.1641540936156085,
2,38,1,agecat1;2;3.0,0.009009009009009009,-4.709530201312334,0.31092436974789917,-1.1682055804673048,42674.90226304236,10.661366257397392,222,5.402677381872279,60.35746606334842,4.100284652623292,
2,39,1,agecat1;2;3.0,0.015873015873015872,-4.143134726391533,0.1282051282051282,-2.0541237336955462,62031.3,11.035394375348716,63,4.143134726391533,72.53225806451613,4.284031401725616,
2,40,1,agecat1;2;3.0,0.07317073170731707,-2.6149597780361984,0.4230769230769231,-0.8602012652231115,24653.1,10.112657932212716,41,3.713572066704308,60.45,4.101816577060802,
2,41,1,agecat1;2;3.0,0.009259259259259259,-4.68213122712422,0.19148936170212766,-1.6529230243738393,53825.409709821426,10.893500934090662,216,5.375278407684165,72.45116279069768,4.2829127181989435,
2,42,1,agecat1;2;3.0,0.012244897959183673,-4.402645921876617,0.17266187050359713,-1.7564201027827462,124547.22606336806,11.732440248771237,245,5.501258210544727,60.47950819672131,4.102304600170248,
2,43,1,agecat1;2;3.0,0.016666666666666666,-4.0943445622221,0.28,-1.2729656758128873,35220.37837837838,10.469380125274101,60,4.0943445622221,60.220338983050844,4.098010152115307,
2,44,1,agecat1;2;3.0,0.006968641114982578,-4.966335035199676,0.22972972972972974,-1.4708517491479536,80422.99039634147,11.295055364494342,287,5.659482215759621,60.34965034965035,4.100155153817567,
2,45,1,agecat1;2;3.0,0.0072992700729927005,-4.919980925828125,0.3252032520325203,-1.1233049012584813,115416.81439393939,11.656305327762245,274,5.6131281063880705,54.5970695970696,3.999980210927212,
2,46,1,agecat1;2;3.0,0.03832752613240418,-3.2615869429612507,0.0782608695652174,-2.5477075510270306,36151.666666666664,10.495478330719626,287,5.659482215759621,83.81468531468532,4.428608234553558,
2,47,1,agecat1;2;3.0,0.07462686567164178,-2.5952547069568657,0.15151515151515152,-1.8870696490323797,12028.5,9.395034112915193,67,4.204692619390966,84.13636363636364,4.432438859215182,
2,48,1,agecat1;2;3.0,0.034482758620689655,-3.367295829986474,0.42857142857142855,-0.8472978603872037,14106.387755102041,9.554383006054861,87,4.465908118654584,72.51162790697674,4.283746933924159,
2,49,1,agecat1;2;3.0,0.024390243902439025,-3.713572066704308,0.20930232558139536,-1.563975538357343,29665.04,10.297724527082194,82,4.406719247264253,72.37037037037037,4.281796966598399,
2,50,1,agecat1;2;3.0,0.01098901098901099,-4.51085950651685,0.3170731707317073,-1.148622709242771,41808.108695652176,10.640845587633883,91,4.51085950651685,57.55555555555556,4.052750664923264,
2,51,1,agecat1;2;3.0,0.022727272727272728,-3.784189633918261,0.08333333333333333,-2.4849066497880004,182284.09712837837,12.113321722239423,44,3.784189633918261,68.11627906976744,4.221216231134171,
2,52,1,agecat1;2;3.0,0.07692307692307693,-2.5649493574615367,0.19047619047619047,-1.6582280766035324,37536.541666666664,10.53307018194016,39,3.6635616461296463,57.526315789473685,4.052242509010098,
2,53,1,agecat1;2;3.0,0.015384615384615385,-4.174387269895637,0.3157894736842105,-1.1526795099383855,89611.63456632652,11.40324044060384,65,4.174387269895637,54.78125,4.003347982121508,
2,54,1,agecat1;2;3.0,0.004545454545454545,-5.393627546352362,0.21568627450980393,-1.5339303599259553,120016.51228380503,11.695384614662888,220,5.393627546352362,60.534246575342465,4.1032092639823485,
2,55,1,agecat1;2;3.0,0.031578947368421054,-3.455264602932431,0.34210526315789475,-1.072636802264849,35832.08196721312,10.486598915426748,95,4.553876891600541,77.34042553191489,4.348216788257561,
2,56,1,agecat1;2;3.0,0.023809523809523808,-3.7376696182833684,0.13043478260869565,-2.03688192726104,110014.60714285714,11.60836842816624,42,3.7376696182833684,57.41463414634146,4.050299221115914,
2,57,1,agecat1;2;3.0,0.04,-3.2188758248682006,0.09859154929577464,-2.316769727986002,18564.74074074074,9.82901940156569,150,5.0106352940962555,83.53691275167785,4.4252886030555185,
2,58,1,agecat1;2;3.0,0.012345679012345678,-4.394449154672439,0.25,-1.3862943611198906,28962.302325581397,10.273750343532408,81,4.394449154672439,60.325,4.099746611511096,
2,59,1,agecat1;2;3.0,0.02857142857142857,-3.5553480614894135,0.4117647058823529,-0.8873031950009028,27131.0,10.208432264538738,35,3.5553480614894135,57.470588235294116,4.051273307986567,
2,60,1,agecat1;2;3.0,0.008928571428571428,-4.718498871295094,0.359375,-1.0233888674305223,32205.385364583333,10.37988896489553,112,4.718498871295094,68.44144144144144,4.225978510190887,
2,61,1,agecat1;2;3.0,0.023809523809523808,-3.7376696182833684,0.28205128205128205,-1.2656663733312759,42982.529411764706,10.668549019366779,84,4.430816798843313,60.325301204819276,4.099751604533346,
2,62,1,agecat1;2;3.0,0.027777777777777776,-3.58351893845611,0.30303030303030304,-1.1939224684724346,11131.541666666666,9.317537949202647,72,4.276666119016055,77.19718309859155,4.346362968004801,
2,63,1,agecat1;2;3.0,0.006172839506172839,-5.0875963352323845,0.2222222222222222,-1.5040773967762742,108382.347625,11.593420509939207,162,5.087596335232384,64.64596273291926,4.168925655207878,
2,64,1,agecat1;2;3.0,0.06153846153846154,-2.7880929087757464,0.15151515151515152,-1.8870696490323797,16554.333333333332,9.714403179362785,65,4.174387269895637,83.84375,4.428954947625898,
2,65,1,agecat1;2;3.0,0.02631578947368421,-3.6375861597263857,0.38461538461538464,-0.9555114450274363,44531.48888888889,10.70395183339319,76,4.330733340286331,68.48,4.226541731833486,
2,66,1,agecat1;2;3.0,0.005714285714285714,-5.1647859739235145,0.45977011494252873,-0.7770286645406475,26149.97894736842,10.171603664420791,175,5.1647859739235145,54.57471264367816,3.999570637074975,
2,67,1,agecat1;2;3.0,0.01875,-3.9765615265657175,0.1518987341772152,-1.8845412026790211,51138.704,10.84229690632617,160,5.075173815233827,77.19496855345912,4.346334280728811,
2,68,1,agecat1;2;3.0,0.01818181818181818,-4.007333185232471,0.3,-1.2039728043259361,41193.97368421053,10.626047254838431,55,4.007333185232471,72.44444444444444,4.282819984590433,
2,69,1,agecat1;2;3.0,0.07142857142857142,-2.639057329615259,0.7142857142857143,-0.3364722366212129,219857.74739583334,12.300736013450573,14,2.6390573296152584,57.46153846153846,4.05111582767128,
2,70,1,agecat1;2;3.0,0.029850746268656716,-3.5115454388310208,0.29508196721311475,-1.2205021062771466,53969.07619047619,10.896166498372919,134,4.897839799950911,72.57142857142857,4.2845712985231685,
2,71,1,agecat1;2;3.0,0.006622516556291391,-5.017279836814924,0.2,-1.6094379124341003,163942.3472377232,12.007270103767835,151,5.017279836814924,57.526666666666664,4.052248608412052,
2,72,1,agecat1;2;3.0,0.023809523809523808,-3.7376696182833684,0.5789473684210527,-0.5465437063680699,31973.428571428572,10.372660479701553,42,3.7376696182833684,57.51219512195122,4.051997014393009,
2,73,1,agecat1;2;3.0,0.015873015873015872,-4.143134726391533,0.19444444444444445,-1.6376087894007967,132680.40948016828,11.795698579279986,63,4.143134726391533,60.74193548387097,4.106634324172006,
2,74,1,agecat1;2;3.0,0.017241379310344827,-4.060443010546419,0.125,-2.0794415416798357,14406.435897435897,9.575430323039294,58,4.060443010546419,83.6140350877193,4.426211389824138,
2,75,1,agecat1;2;3.0,0.05555555555555555,-2.890371757896165,0.10714285714285714,-2.2335922215070942,24772.125,10.11747430806492,54,3.9889840465642745,83.73584905660377,4.427667189940418,
2,76,1,agecat1;2;3.0,0.020833333333333332,-3.871201010907891,0.4,-0.916290731874155,39058.52838541667,10.57281652797634,48,3.871201010907891,57.340425531914896,4.049005881633039,
2,77,1,agecat1;2;3.0,0.08333333333333333,-2.4849066497880004,0.375,-0.9808292530117262,22841.846153846152,10.03634949035655,24,3.1780538303479458,72.1304347826087,4.278476074261295,
2,78,1,agecat1;2;3.0,0.03571428571428571,-3.332204510175204,0.14285714285714285,-1.9459101490553135,56243.880952380954,10.937452531080577,56,4.02535169073515,60.38181818181818,4.100688036144276,
2,79,1,agecat1;2;3.0,0.07142857142857142,-2.639057329615259,0.25,-1.3862943611198906,112260.66666666667,11.628578827073486,14,2.6390573296152584,60.69230769230769,4.1058169633843375,
2,80,1,agecat1;2;3.0,0.07692307692307693,-2.5649493574615367,0.25,-1.3862943611198906,163777.4,12.006263467743963,13,2.5649493574615367,77.5,4.350277936359301,
2,81,1,agecat1;2;3.0,0.023529411764705882,-3.7495040759303713,0.4117647058823529,-0.8873031950009028,42683.42126736111,10.66156586310647,85,4.442651256490317,54.916666666666664,4.005816884714507,
2,82,1,agecat1;2;3.0,0.047619047619047616,-3.044522437723423,0.5555555555555556,-0.587786664902119,33182.8,10.409786948369607,21,3.044522437723423,57.4,4.050044303325521,
2,83,1,agecat1;2;3.0,0.0136986301369863,-4.290459441148391,0.3548387096774194,-1.0360919316867756,29570.243243243243,10.294523838827002,73,4.290459441148391,64.72222222222223,4.170104608103636,
2,84,1,agecat1;2;3.0,0.03571428571428571,-3.332204510175204,0.47368421052631576,-0.7472144018302211,33426.8,10.417113252427438,28,3.332204510175204,54.51851851851852,3.9985404332844925,
2,85,1,agecat1;2;3.0,0.045454545454545456,-3.0910424533583156,0.2,-1.6094379124341003,11244.888888888889,9.327668983409863,22,3.091042453358316,84.0952380952381,4.4319499434404825,
2,86,1,agecat1;2;3.0,0.05084745762711865,-2.9789251552376097,0.20930232558139536,-1.563975538357343,50634.95652173913,10.832397457105785,59,4.07753744390572,77.58620689655173,4.351389665211991,
2,87,1,agecat1;2;3.0,0.1111111111111111,-2.1972245773362196,0.5,-0.6931471805599453,195044.375,12.180982375759665,9,2.1972245773362196,68.125,4.221344252983408,
2,88,1,agecat1;2;3.0,0.023809523809523808,-3.7376696182833684,0.42105263157894735,-0.8649974374866046,44839.18518518518,10.710837705414951,42,3.7376696182833684,64.48780487804878,4.166476134267269,
2,89,1,agecat1;2;3.0,0.07692307692307693,-2.5649493574615367,0.16666666666666666,-1.791759469228055,28501.0625,10.257696646263588,26,3.258096538021482,76.96,4.343285806357451,
2,90,1,agecat1;2;3.0,0.06666666666666667,-2.70805020110221,0.2222222222222222,-1.5040773967762742,97467.09090909091,11.48727007087263,15,2.70805020110221,64.07142857142857,4.159998532443537,
2,91,1,agecat1;2;3.0,0.019230769230769232,-3.951243718581427,0.23333333333333334,-1.455287232606842,198101.9512195122,12.196537082307556,52,3.9512437185814275,64.49019607843137,4.166513213464731,
2,92,1,agecat1;2;3.0,0.0625,-2.772588722239781,0.375,-0.9808292530117262,265096.75,12.487850132677261,16,2.772588722239781,54.6,4.000033882750859,
2,93,1,agecat1;2;3.0,0.03571428571428571,-3.332204510175204,0.3181818181818182,-1.1451323043030026,51701.8,10.853247876138031,28,3.332204510175204,64.48148148148148,4.16637807376386,
2,94,1,agecat1;2;3.0,0.16666666666666666,-1.791759469228055,0.3333333333333333,-1.0986122886681098,45874.666666666664,10.733668319208766,6,1.791759469228055,85.0,4.442651256490317,
2,95,1,agecat1;2;3.0,0.125,-2.0794415416798357,0.3333333333333333,-1.0986122886681098,177407.57142857142,12.086205027927525,8,2.0794415416798357,72.57142857142857,4.2845712985231685,
3,0,2,agecat5;2;2.0,0.005813953488372093,-5.147494476813453,0.2682926829268293,-1.3156767939059373,82773.7700471698,11.32386650331586,172,5.147494476813453,59.46783625730994,4.085435599288478,
3,1,2,agecat5;2;2.0,0.02564102564102564,-3.6635616461296463,0.0625,-2.772588722239781,107904.8,11.589004635891616,39,3.6635616461296463,74.34210526315789,4.308677483854155,
3,2,2,agecat5;2;2.0,0.009523809523809525,-4.653960350157523,0.4015151515151515,-0.9125100090342491,72617.18388464095,11.192956865431515,315,5.752572638825633,56.59235668789809,4.035873935240444,
3,3,2,agecat5;2;2.0,0.011904761904761904,-4.430816798843313,0.1694915254237288,-1.7749523509116738,78896.61202116935,11.275893565749392,168,5.123963979403259,70.5688622754491,4.2565890029534765,
3,4,2,agecat5;2;2.0,0.06467661691542288,-2.738355550597539,0.1702127659574468,-1.7707060600302227,29575.29591836735,10.294694694489426,201,5.303304908059076,74.5,4.310799125385514,
3,5,2,agecat5;2;2.0,0.07456140350877193,-2.596132284898225,0.18867924528301888,-1.667706820558076,29587.321739130435,10.29510122893313,228,5.429345628954441,79.19383259911895,4.371898424565013,
3,6,2,agecat5;2;2.0,0.1,-2.3025850929940455,0.14705882352941177,-1.916922612182061,16216.966101694916,9.69381326342274,140,4.941642422609304,85.82014388489209,4.452253756151254,
3,7,2,agecat5;2;2.0,0.014285714285714285,-4.248495242049359,0.6538461538461539,-0.42488319396526597,48673.80574324324,10.79289629461826,70,4.248495242049359,56.3768115942029,4.032057932015233,
3,8,2,agecat5;2;2.0,0.0125,-4.382026634673881,0.3619047619047619,-1.0163741904311376,32440.955505875518,10.387176962354003,240,5.480638923341991,56.63179916317991,4.036570650116891,
3,9,2,agecat5;2;2.0,0.04672897196261682,-3.0633909220278057,0.38235294117647056,-0.9614111671546247,26971.0,10.202517493681471,107,4.672828834461906,74.55660377358491,4.311558619092908,
3,10,2,agecat5;2;2.0,0.15151515151515152,-1.8870696490323797,0.17647058823529413,-1.7346010553881064,103602.78590029762,11.548319499375479,33,3.4965075614664802,85.5625,4.449247103048668,
3,11,2,agecat5;2;2.0,0.043478260869565216,-3.1354942159291497,0.060240963855421686,-2.8094026953624978,83207.51922487745,11.329092998024706,161,5.081404364984463,74.38125,4.309203893948613,
3,12,2,agecat5;2;2.0,0.011406844106463879,-4.473541743509655,0.20238095238095238,-1.5976034547870974,59827.9209039548,10.999227735721025,263,5.572154032177765,70.57633587786259,4.256694902445889,
3,13,2,agecat5;2;2.0,0.010830324909747292,-4.5254052175192285,0.15267175572519084,-1.8794650496471605,92335.67357512953,11.433185841759192,277,5.6240175061873385,56.42391304347826,4.032893058778189,
3,14,2,agecat5;2;2.0,0.014285714285714285,-4.248495242049359,0.2619047619047619,-1.3397743454849977,77905.76,11.263255170075277,70,4.248495242049359,56.26086956521739,4.029999259131696,
3,15,2,agecat5;2;2.0,0.056338028169014086,-2.8763855159214247,0.02666666666666667,-3.624340932976365,85947.5632183908,11.36149265925599,142,4.955827057601261,85.66666666666667,4.45046379622711,
3,16,2,agecat5;2;2.0,0.018633540372670808,-3.982792076316353,0.23529411764705882,-1.4469189829363254,109446.12425595238,11.603187691231764,161,5.081404364984463,59.51875,4.086291388960219,
3,17,2,agecat5;2;2.0,0.02027027027027027,-3.898599985096005,0.36363636363636365,-1.0116009116784799,45031.059375,10.715107739001564,148,4.997212273764115,66.40136054421768,4.195717546396229,
3,18,2,agecat5;2;2.0,0.031055900621118012,-3.4719664525503626,0.32,-1.1394342831883648,44370.816091954024,10.700337237080843,161,5.081404364984463,62.4,4.133565275375382,
3,19,2,agecat5;2;2.0,0.06666666666666667,-2.70805020110221,0.34615384615384615,-1.0608719606852628,25795.0,10.15793595367875,75,4.31748811353631,70.37837837837837,4.253886090684236,
3,20,2,agecat5;2;2.0,0.021621621621621623,-3.834061463958434,0.13043478260869565,-2.03688192726104,88730.06870229008,11.39335410411388,185,5.220355825078324,70.43478260869566,4.25468721229728,
3,21,2,agecat5;2;2.0,0.013513513513513514,-4.304065093204169,0.3333333333333333,-1.0986122886681098,47875.825341235635,10.776365965837964,148,4.997212273764115,59.48299319727891,4.085690443077638,
3,22,2,agecat5;2;2.0,0.016260162601626018,-4.119037174812472,0.2608695652173913,-1.3437347467010947,47484.53253424657,10.768159306135525,123,4.812184355372417,70.61475409836065,4.257239104228773,
3,23,2,agecat5;2;2.0,0.058823529411764705,-2.833213344056216,0.06451612903225806,-2.740840023925201,99760.33255807977,11.510525913929754,68,4.219507705176107,79.2089552238806,4.3720893634369284,
3,24,2,agecat5;2;2.0,0.08928571428571429,-2.4159137783010487,0.27586206896551724,-1.2878542883066382,68560.63636363637,11.13547383507859,56,4.02535169073515,70.2909090909091,4.252642474535805,
3,25,2,agecat5;2;2.0,0.058823529411764705,-2.833213344056216,0.3684210526315789,-0.9985288301111273,17324.315789473683,9.759866330607176,34,3.5263605246161616,70.57575757575758,4.256686708417861,
3,26,2,agecat5;2;2.0,0.017543859649122806,-4.04305126783455,0.22666666666666666,-1.4842747694800944,127103.85071614584,11.752759753462477,171,5.14166355650266,66.51764705882353,4.1974672817632195,
3,27,2,agecat5;2;2.0,0.10084033613445378,-2.2942168433235293,0.16666666666666666,-1.791759469228055,89500.5,11.40199949083952,119,4.77912349311153,86.16101694915254,4.456217835809496,
3,28,2,agecat5;2;2.0,0.03139013452914798,-3.4612616224048054,0.1891891891891892,-1.6650077635889111,48202.536,10.783166912762502,223,5.407171771460119,70.47297297297297,4.255229274230703,
3,29,2,agecat5;2;2.0,0.06451612903225806,-2.740840023925201,0.1282051282051282,-2.0541237336955462,24833.402157738095,10.119944887148241,93,4.532599493153256,79.21739130434783,4.372195861890754,
3,30,2,agecat5;2;2.0,0.012345679012345678,-4.394449154672439,0.4857142857142857,-0.7221347174331976,79330.95454545454,11.281383678814791,81,4.394449154672439,56.4125,4.032690765153119,
3,31,2,agecat5;2;2.0,0.04895104895104895,-3.016934481204594,0.24489795918367346,-1.4069136483226263,15941.337662337663,9.676670867414057,143,4.962844630259907,79.16197183098592,4.371496029860537,
3,32,2,agecat5;2;2.0,0.021505376344086023,-3.8394523125933104,0.21951219512195122,-1.5163474893680884,36286.86046511628,10.499210984067798,93,4.532599493153256,66.32608695652173,4.194583288227575,
3,33,2,agecat5;2;2.0,0.04406779661016949,-3.122025998878283,0.16071428571428573,-1.8281271133989299,39822.05097087379,10.592176082340861,295,5.68697535633982,79.17687074829932,4.37168422016324,
3,34,2,agecat5;2;2.0,0.057291666666666664,-2.859600099229411,0.09,-2.4079456086518722,103582.21455320247,11.54812091987293,192,5.2574953720277815,79.54450261780104,4.376316646397137,
3,35,2,agecat5;2;2.0,0.05454545454545454,-2.908720896564361,0.26666666666666666,-1.3217558399823195,67983.18918918919,11.127015735788843,55,4.007333185232471,66.77777777777777,4.201370357198988,
3,36,2,agecat5;2;2.0,0.007936507936507936,-4.836281906951478,0.1276595744680851,-2.0583881324820035,76069.18823529412,11.239398576648673,252,5.529429087511423,66.4980079681275,4.197171991846633,
3,37,2,agecat5;2;2.0,0.024390243902439025,-3.713572066704308,0.2616822429906542,-1.3406243242867024,45372.681415929204,10.722665471990059,205,5.3230099791384085,66.33823529411765,4.1947664322322895,
3,38,2,agecat5;2;2.0,0.04504504504504504,-3.100092288878234,0.32653061224489793,-1.1192315758708455,42859.30476409314,10.665678047806251,222,5.402677381872279,62.35746606334842,4.132883409357392,
3,39,2,agecat5;2;2.0,0.047619047619047616,-3.044522437723423,0.1111111111111111,-2.1972245773362196,71886.38557942708,11.182842173616013,63,4.143134726391533,74.53225806451613,4.311232025825174,
3,40,2,agecat5;2;2.0,0.04878048780487805,-3.0204248861443626,0.38461538461538464,-0.9555114450274363,24309.8,10.098634840209275,41,3.713572066704308,62.45,4.134366236571586,
3,41,2,agecat5;2;2.0,0.032407407407407406,-3.429368258628852,0.1875,-1.6739764335716716,56435.74168593218,10.940857954607473,216,5.375278407684165,74.45116279069768,4.310143377419035,
3,42,2,agecat5;2;2.0,0.00816326530612245,-4.808111029984782,0.10655737704918032,-2.23907168727172,107458.8267023534,11.58486304576381,245,5.501258210544727,62.47950819672131,4.134838634129153,
3,43,2,agecat5;2;2.0,0.016666666666666666,-4.0943445622221,0.2777777777777778,-1.2809338454620642,35129.11538461538,10.466785563747699,60,4.0943445622221,62.220338983050844,4.130681939591115,
3,44,2,agecat5;2;2.0,0.013937282229965157,-4.273187854639731,0.2204724409448819,-1.5119825762833874,85136.31890007062,11.352009002601436,287,5.659482215759621,62.34965034965035,4.132758064245852,
3,45,2,agecat5;2;2.0,0.010948905109489052,-4.5145158177199605,0.27350427350427353,-1.2964380319980295,117823.81584348516,11.676945701611874,274,5.6131281063880705,56.5970695970696,4.035957209965458,
3,46,2,agecat5;2;2.0,0.06968641114982578,-2.66374994220563,0.09090909090909091,-2.3978952727983707,36281.6301369863,10.499066835330634,287,5.659482215759621,85.81468531468532,4.452190149361956,
3,47,2,agecat5;2;2.0,0.11940298507462686,-2.12525107771113,0.17391304347826086,-1.749199854809259,14797.907552083334,9.602241068140893,67,4.204692619390966,86.13636363636364,4.455931664158211,
3,48,2,agecat5;2;2.0,0.04597701149425287,-3.079613757534693,0.42857142857142855,-0.8472978603872037,24469.31818181818,10.105175292616494,87,4.465908118654584,74.51162790697674,4.310955192494688,
